Date,Open,High,Low,Close,Adj Close,Volume
2009-03-06,92.0,95.1500015258789,91.55000305175781,94.75,92.82026672363281,759385
2009-03-09,93.30000305175781,94.3499984741211,91.44999694824219,92.05000305175781,90.17525482177734,476080
2009-03-12,93.9000015258789,94.4000015258789,89.44999694824219,92.4000015258789,90.51812744140625,1312435
2009-03-13,92.0,99.0,92.0,98.30000305175781,96.29796600341797,1309627
2009-03-16,100.0,105.19999694824219,97.1500015258789,101.80000305175781,99.7266845703125,1689590
2009-03-17,102.0,103.25,99.5,101.30000305175781,99.23686218261719,2621917
2009-03-18,101.0,103.8499984741211,100.05000305175781,100.69999694824219,98.64907836914062,870291
2009-03-19,102.0,102.0,98.75,100.1500015258789,98.11028289794922,847346
2009-03-20,100.0,101.6500015258789,98.75,100.55000305175781,98.50214385986328,746155
2009-03-23,101.5,106.0,101.5,105.4000015258789,103.25336456298828,1265233
2009-03-24,107.0,107.8499984741211,101.25,101.8499984741211,99.7756576538086,1630891
2009-03-25,102.0,104.30000305175781,101.30000305175781,102.9000015258789,100.80427551269531,999733
2009-03-26,103.75,108.0,101.5,105.9000015258789,103.74317932128906,2529135
2009-03-27,105.75,112.6500015258789,105.75,109.80000305175781,107.56375122070312,6666637
2009-03-30,108.25,109.0,99.75,100.5,98.45315551757812,2858494
2009-03-31,101.05000305175781,105.75,101.05000305175781,102.5,100.41242218017578,2001959
2009-04-01,103.5,105.25,101.30000305175781,104.69999694824219,102.56761169433594,2516575
2009-04-02,107.0,112.0,106.25,110.8499984741211,108.59236145019531,3484643
2009-04-06,113.0,117.25,110.25,116.44999694824219,114.07830810546875,3630413
2009-04-08,110.5,119.94999694824219,110.5,118.8499984741211,116.42942810058594,3496731
2009-04-09,120.0,123.44999694824219,117.05000305175781,120.1500015258789,117.70295715332031,3280778
2009-04-13,125.0,125.0,120.30000305175781,123.4000015258789,120.88676452636719,2653469
2009-04-15,122.0999984741211,130.89999389648438,119.5,128.39999389648438,125.78491973876953,3609027
2009-04-16,129.0500030517578,133.75,116.1500015258789,118.3499984741211,115.93961334228516,4663241
2009-04-17,120.0,124.4000015258789,114.0999984741211,115.94999694824219,113.58848571777344,2728601
2009-04-20,119.9000015258789,123.0,116.75,118.8499984741211,116.42942810058594,5874225
2009-04-21,115.0,121.5,114.5,119.9000015258789,117.45804595947266,2568871
2009-04-22,122.0,128.6999969482422,118.8499984741211,125.94999694824219,123.38481903076172,5355494
2009-04-23,127.0,130.39999389648438,125.0999984741211,128.0500030517578,125.44206237792969,9544872
2009-04-24,129.89999389648438,134.39999389648438,128.3000030517578,133.10000610351562,130.3892059326172,4833602
2009-04-27,132.0,133.89999389648438,126.0999984741211,128.89999389648438,126.27473449707031,5391238
2009-04-28,128.5,129.1999969482422,125.5,126.55000305175781,123.97261047363281,2549158
2009-04-29,128.0,129.85000610351562,122.05000305175781,123.30000305175781,120.78880310058594,2291446
2009-05-04,127.0999984741211,129.10000610351562,126.19999694824219,127.3499984741211,124.75630950927734,1407532
2009-05-05,128.3000030517578,137.25,126.6500015258789,135.89999389648438,133.13217163085938,3878108
